col_ID,Target,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,Press_mm_hg,RH_out,Windspeed,Visibility,rv1,rv2
A8097,60,20,21.2,37.12666667,19,38.53,21.32333333,36.52666667,20.65666667,35.23,17.39,46.96666667,-0.666666667,77.69,18.35666667,32.16333333,21,38.5,17.6,35.5,752.9333333,94.66666667,1.333333333,21,48.99788172,48.99788172
A8098,70,20,21.16666667,36.96666667,18.89,38.4,21.26,36.59,21.3,35.06,17.39,46.82666667,-0.5,77.8,18.29,32.03,20.89,38.4,17.5,35.46666667,753,95,1.5,21,21.57755562,21.57755562
A8099,60,0,21.1,36.9,18.89,38.32666667,21.2,36.66333333,21.69333333,34.93333333,17.39,46.79,-0.333333333,77.69,18.29,32.06666667,20.89,38.46666667,17.5,35.4,753.0666667,95.33333333,1.666666667,21,8.032315562,8.032315562
A8100,90,20,21.1,37,18.79,38.32666667,21.16666667,36.79,21.66666667,34.76,18.13,68.93,-0.133333333,77.76333333,18.29,32.32,20.85666667,38.62666667,17.5,35.46666667,753.1333333,95.66666667,1.833333333,21,46.29752052,46.29752052
A8101,70,30,21.1,37.2,18.79,38.46666667,21.1,36.8725,21.53333333,34.9,18.5,74.1,0.033333333,77.72666667,18.29,32.56,20.79,38.76,17.5,35.62666667,753.2,96,2,21,27.69088252,27.69088252
A8102,60,20,21,37.32666667,18.7,38.85,21.16666667,36.9,21.35666667,35.06666667,18.1,64.56666667,0.033333333,77.8,18.29,32.82666667,20.76,38.93333333,17.5,35.76,753.2666667,96,1.833333333,28.16666667,0.860654737,0.860654737
A8103,60,20,21,37.4,18.6,39.26666667,21.1,36.9,21.29,35.33333333,18.2,57.245,-0.066666667,77.83333333,18.29,32.96666667,20.7,39.06,17.5,35.93333333,753.3333333,96,1.666666667,35.33333333,16.18093807,16.18093807
A8104,60,20,20.96333333,37.53,18.53333333,39.52666667,21.1,36.96666667,21.16666667,35.5,18.2,53.93333333,0,77.9,18.29,33.15666667,20.66666667,39.2,17.5,36.06,753.4,96,1.5,42.5,39.08045847,39.08045847
A8105,60,20,20.89,37.66333333,18.46333333,39.82666667,21.1,36.96666667,21.03333333,35.7,18.2,52.26666667,0.3,77.86666667,18.29,33.36333333,20.6,39.26,17.5,36.12666667,753.4666667,96,1.333333333,49.66666667,24.03451485,24.03451485
A8106,60,20,20.89,37.76666667,18.39,39.96666667,21.1,36.96666667,21,35.82666667,18.23,50.66666667,0.566666667,77.93333333,18.29,33.62666667,20.6,39.69,17.5,36.26,753.5333333,96,1.166666667,56.83333333,14.21166945,14.21166945
A8107,60,30,20.89,37.96666667,18.35666667,40.26666667,21.1,37,20.92666667,35.96666667,18.29,49.73333333,0.633333333,77.93333333,18.29,33.76,20.5,40.19333333,17.5,36.32666667,753.6,96,1,64,21.18779884,21.18779884
A8108,50,20,20.79,38.03,18.29,40.4,21.03333333,36.93333333,20.89,36.29,18.29,48.69666667,0.7,78,18.29,34.06666667,20.5,40.8,17.5,36.46666667,753.6666667,96.33333333,1,61.66666667,7.578413142,7.578413142
A8109,70,20,20.79,38.09,18.26,40.59,21,36.9,20.82333333,36.23,18.29,47.95666667,0.766666667,78.03,18.35666667,34.26,20.5,41.46333333,17.5,36.53,753.7333333,96.66666667,1,59.33333333,7.683095499,7.683095499
A8110,60,20,20.76,38.2,18.2,40.59,21,36.9,20.76,36.32666667,18.29,47.26666667,0.633333333,78.03,18.29,34.36,20.5,41.99666667,17.5,36.66333333,753.8,97,1,57,25.94510539,25.94510539
A8111,70,20,20.7,38.2675,18.2,40.62666667,21,36.9,20.7,36.4,18.29,46.8,0.833333333,78.12333333,18.35666667,34.56,20.5,42.8,17.5,36.73,753.8666667,97.33333333,1,54.66666667,3.740840685,3.740840685
A8112,60,30,20.7,38.29,18.13333333,40.7,21,36.9,20.7,36.45,18.29,46.33333333,1.033333333,78.26333333,18.35666667,34.73,20.5,43.13333333,17.5,36.86333333,753.9333333,97.66666667,1,52.33333333,43.64777186,43.64777186
A8113,50,20,20.6,38.23,18.1,40.79,21,37,20.6,36.5,18.29,46,1.1,78.4,18.35666667,34.79,20.5,43.53,17.42666667,36.96333333,754,98,1,50,38.84355619,38.84355619
A8114,60,20,20.6,38.29,18.1,40.86333333,21,37,20.6,36.63333333,18.29,45.63333333,1.2225,78.425,18.39,34.93333333,20.5,43.79,17.5,37.16333333,754.05,98.16666667,1,49.83333333,0.092855841,0.092855841
A8115,50,20,20.53333333,38.29,18,40.79,20.96333333,37,20.89333333,37,18.29,45.43333333,1.463333333,78.5,18.32333333,35.06,20.39,43.96333333,17.5,37.32666667,754.1,98.33333333,1,49.66666667,37.86248027,37.86248027
A8116,60,20,20.53333333,38.36333333,18,40.79,20.96333333,37,21.22666667,36.8,18.29,45.16333333,1.633333333,78.43333333,18.39,35.29,20.39,44.09,17.5,37.46666667,754.15,98.5,1,49.5,25.39348592,25.39348592
A8117,70,20,20.5,38.5,17.89,40.93333333,20.92666667,37,21.2,36.36333333,18.29,45.03,1.76,78.5,18.39,35.36333333,20.39,44.26666667,17.5,37.53,754.2,98.66666667,1,49.33333333,7.338754379,7.338754379
A8118,60,30,20.5,38.5,17.89,41,20.92666667,37.06,21.13333333,36.29,18.26,44.72333333,1.79,78.5,18.39,35.46666667,20.39,44.4,17.5,37.6175,754.25,98.83333333,1,49.16666667,32.28648683,32.28648683
A8119,60,20,20.39,38.4,17.85666667,40.96666667,20.96333333,37.09,21.06666667,36.4,18.2,44.59,1.863333333,78.56,18.39,35.4,20.35666667,44.53,17.5,37.7,754.3,99,1,49,3.447031428,3.447031428
A8120,60,20,20.39,38.4,17.79,40.96666667,20.89,37.09,21,36.32666667,18.2,44.46666667,1.9,78.69,18.39,35.4,20.35666667,44.59,17.5,37.73,754.3166667,99,1,47.66666667,47.85874011,47.85874011
A8121,50,0,20.35666667,38.36333333,17.79,41,20.89,37.09,20.89,36.36,18.2,44.32666667,1.9,78.76333333,18.39,35.4,20.29,44.82666667,17.5,37.86333333,754.3333333,99,1,46.33333333,24.46195947,24.46195947
A8122,40,0,20.29,38.29,17.79,41,20.89,37.12666667,20.82333333,36.36,18.245,44.245,1.933333333,78.9,18.39,35.46666667,20.35666667,45.02666667,17.5,38,754.35,99,1,45,5.688792735,5.688792735
A8123,50,0,20.29,38.4,17.79,41.06,20.89,37.2,20.76,36.29,18.2,44.09,1.86,78.9,18.35666667,35.53,20.29,45.53,17.5,38.06,754.3666667,99,1,43.66666667,41.35177291,41.35177291
A8124,40,0,20.29,38.4,17.7,41.09,20.92666667,37.2,20.63333333,36.29,18.2,44.03,1.933333333,79,18.35666667,35.66333333,20.29,45.66333333,17.5,38.26666667,754.3833333,99,1,42.33333333,2.545420139,2.545420139
A8125,50,0,20.2,38.29,17.7,41.09,21,37.2,20.56666667,36.4,18.2,43.9,2,79,18.39,35.7,20.29,45.745,17.56666667,38.4,754.4,99,1,41,13.23389778,13.23389778
A8126,60,0,20.2,38.36333333,17.7,41.09,21,37.09,20.42666667,36.4,18.2,43.9,1.966666667,79.12333333,18.39,35.7,20.29,45.7,17.5,38.4,754.4333333,99,1,39.5,29.5511666,29.5511666
A8127,50,0,20.2,38.4,17.7,41.09,21.06666667,37.16333333,20.29,36.4,18.2,43.79,1.9,79.26333333,18.39,35.82666667,20.29,45.7,17.5,38.4,754.4666667,99,1,38,13.20426511,13.20426511
A8128,40,0,20.2,38.4,17.63333333,41.12666667,21.1,37.2,20.23,36.4,18.2,43.73,1.596666667,79.33,18.39,35.9,20.26,45.56,17.5,38.53,754.5,99,1,36.5,34.75449204,34.75449204
A8129,30,0,20.1,38.4,17.63333333,41.06666667,21.1,37.2,20.1,36.4,18.2,43.66333333,1.196666667,79.19,18.39,35.96666667,20.2,45.5,17.5,38.66333333,754.5333333,99,1,35,7.64809167,7.64809167
A8130,20,0,20.1,38.32666667,17.6,41.06,21.1,37.2,20.03333333,36.4,18.2,43.59,0.65,78.995,18.39,35.9,20.2,45.43333333,17.5,38.79,754.5666667,99,1,33.5,33.510075,33.510075
A8131,30,0,20.05,38.245,17.6,41,21.1,37.2,19.89,36.4,18.2,43.56,0.133333333,78.49333333,18.39,36,20.2,45.43333333,17.5,38.86333333,754.6,99,1,32,39.24810754,39.24810754
A8132,30,0,20,38.2,17.56666667,41,21,37.23,19.85666667,36.36333333,18.13333333,43.5,-0.2,78.22666667,18.39,36,20.2,45.29,17.5,38.93333333,754.6666667,99,1,29.66666667,0.931541249,0.931541249
A8133,50,0,20,38.2,17.5,41,21,37.29,19.79,36.29,18.13333333,43.5,-0.466666667,78.06,18.39,36.03,20.2,45.23,17.5,39,754.7333333,99,1,27.33333333,44.25152681,44.25152681
A8134,50,0,20,38.16333333,17.5,41,21,37.29,19.7,36.32666667,18.13333333,43.43333333,-0.666666667,78,18.39,36.09,20.16666667,45.09,17.56666667,39.03,754.8,99,1,25,31.29820675,31.29820675
A8135,60,0,19.92666667,38.09,17.5,41,21,37.29,19.63333333,36.32666667,18.2,43.29,-0.7,78.09,18.39,36.06,20.16666667,45.03,17.5,39.09,754.8666667,99,1,22.66666667,44.74097008,44.74097008
A8136,50,0,19.89,38.09,17.5,41,21,37.29,19.6,36.29,18.13333333,43.29,-0.633333333,78.15666667,18.39,35.93333333,20.2,45.12666667,17.5,39.2,754.9333333,99,1,20.33333333,0.541627198,0.541627198
A8137,40,0,19.89,38.09,17.42666667,40.93333333,21,37.29,19.53333333,36.29,18.1,43.2,-0.433333333,78.43333333,18.39,35.9,20.13333333,45.2,17.5,39.2675,755,99,1,18,12.19161908,12.19161908
A8138,50,0,19.89,38.09,17.39,40.9,21,37.29,19.46333333,36.26,18.1,43.2,-0.166666667,78.56,18.39,35.925,20.1,45.09,17.5,39.36333333,755.0833333,99.16666667,1,17.5,10.70499029,10.70499029
A8139,40,0,19.82333333,38.03,17.39,40.9,21,37.3725,19.39,36.26,18.1,43.09,-0.3,78.43333333,18.39,36,20.1,45.03,17.5,39.4,755.1666667,99.33333333,1,17,14.79639576,14.79639576
A8140,50,0,19.79,38,17.34,40.95,21,37.4,19.35666667,36.29,18.1,43.09,-0.633333333,78.3,18.39,36.09,20.06666667,44.96666667,17.5,39.46666667,755.25,99.5,1,16.5,20.31785484,20.31785484
A8141,50,0,19.79,38,17.29,41,21,37.5,19.35666667,36.29,18.1,43.09,-0.7,78.26333333,18.39,36.16333333,20,44.96666667,17.5,39.53,755.3333333,99.66666667,1,16,26.77248667,26.77248667
A8142,50,0,19.79,38,17.23,40.93333333,21,37.5,19.29,36.29,18.1,43,-0.633333333,78.26333333,18.39,36.2,20,44.9,17.56666667,39.66333333,755.4166667,99.83333333,1,15.5,42.95885458,42.95885458
A8143,50,0,19.73,38,17.26,40.96666667,21,37.53,19.23,36.23,18.03333333,42.93333333,-0.6,78.23,18.39,36.2,20,45.02666667,17.5,39.7,755.5,100,1,15,42.41880447,42.41880447
A8144,50,0,19.7,38,17.2,40.96666667,21,37.53,19.26,36.26,18.03333333,42.93333333,-0.866666667,78.03,18.39,36.2,20,45.2,17.5,39.76,755.6,99.83333333,1.166666667,15,0.29082353,0.29082353
A8145,50,0,19.7,38.06,17.2,41,21.06666667,37.66333333,19.2,36.2,18.1,43,-1.133333333,77.73,18.39,36.26,20,45.2,17.5,39.79,755.7,99.66666667,1.333333333,15,34.94359332,34.94359332
A8146,40,0,19.7,38.06,17.13333333,41,21,37.59,19.1,36.2,18,42.86333333,-1.32,77.4975,18.39,36.2,20,45.2,17.5,39.79,755.8,99.5,1.5,15,27.43824616,27.43824616
A8147,30,0,19.63333333,37.93333333,17.1,41,21,37.59,19.1,36.2,18,42.86333333,-1.566666667,77.19333333,18.39,36.2,20,45.09,17.5,39.9,755.9,99.33333333,1.666666667,15,15.10274949,15.10274949
A8148,20,0,19.66666667,37.96666667,17.1,41,21,37.59,19.06666667,36.16333333,18.06666667,42.9,-1.766666667,76.96666667,18.39,36.23,19.92666667,45.09,17.5,39.96666667,756,99.16666667,1.833333333,15,4.510685185,4.510685185
A8149,30,10,19.6,37.9,17.1,41.09,21,37.62666667,19,36.0225,18,42.9,-1.826666667,76.96666667,18.39,36.29,19.92666667,45.12666667,17.56666667,40.12666667,756.1,99,2,15,37.0238665,37.0238665
A8150,70,0,19.6,37.995,17.03333333,41.09,20.92666667,37.7,18.92666667,36,18,43.19333333,-1.76,77.03,18.42666667,36.53,20,45.2,17.5,40.2,756.1666667,99.16666667,2,19,25.04852357,25.04852357
A8151,80,0,19.6,38.53,17.03333333,41.2,20.85666667,37.43,18.89,35.72333333,17.92666667,43.66,-1.7,77.15666667,18.42666667,36.32333333,19.96333333,44.73333333,17.6,40.16333333,756.2333333,99.33333333,2,23,31.36724074,31.36724074
A8152,60,10,19.6,38.72333333,17.03333333,41.2,20.79,37.36333333,18.89,35.46333333,17.89,44.26666667,-1.43,77.69333333,18.35666667,35.42333333,19.89,44.06666667,17.6,40.03,756.3,99.5,2,27,41.74731986,41.74731986
A8153,50,0,19.6,38.66333333,17.06666667,41.16333333,20.7,37.4,18.79,35.29,17.82333333,44.52666667,-1.096666667,78.02666667,18.23,34.83,19.85666667,43.33333333,17.5,39.63333333,756.3666667,99.66666667,2,31,34.98204006,34.98204006
A8154,50,0,19.6,38.46333333,17.06666667,41.09,20.7,37.19333333,18.79,35.23,17.79,44.82666667,-0.733333333,78.22666667,18.2,34.33333333,19.79,42.66666667,17.5,39.3,756.4333333,99.83333333,2,35,42.91307461,42.91307461
A8155,50,0,19.6,38.29,17.03333333,40.86333333,20.6,36.76,18.79,35.2,17.79,44.96666667,-0.466666667,78.36666667,18.2,34,19.79,42.1,17.5,38.93,756.5,100,2,39,3.370237164,3.370237164
A8156,40,0,19.6,38.23,17.1,40.73,20.6,36.62666667,18.79,35.2,17.7,45.09,-0.3,78.5,18.1,33.56,19.73,41.69333333,17.5,38.4975,756.5833333,99.83333333,2,38.66666667,31.1186042,31.1186042
A8157,50,0,19.6,37.96666667,17.13333333,40.59,20.5,36.46666667,18.76,35.2,17.7,45.09,-0.3,78.5,18.1,33.2925,19.7,41.33333333,17.5,38.4,756.6666667,99.66666667,2,38.33333333,23.81071224,23.81071224
A8158,60,0,19.6,37.9,17.2,40.4975,20.5,36.3725,18.7,35.2,17.7,45.23,-0.133333333,78.53,18.1,33.03,19.7,41.06666667,17.5,38.02666667,756.75,99.5,2,38,2.218164527,2.218164527
A8159,60,0,19.6,37.7,17.2,40.32666667,20.42666667,36.23,18.7,35.2,17.7,45.3175,0.133333333,78.59,18,32.7,19.7,40.72333333,17.42666667,37.76666667,756.8333333,99.33333333,2,37.66666667,28.48341592,28.48341592
A8160,50,0,19.6,37.7,17.32333333,40.33333333,20.39,36.03,18.7,35.26,17.7,45.32666667,0.4,78.72666667,18,32.62666667,19.63333333,40.46333333,17.5,37.56,756.9166667,99.16666667,2,37.33333333,41.71294394,41.71294394
A8161,40,10,19.5,37.7,17.39,40.06666667,20.39,36.09,18.7,35.29,17.63333333,45.23,0.8,78.86666667,18,32.5,19.6,40.16333333,17.5,37.43333333,757,99,2,37,8.537718211,8.537718211
A8162,50,10,19.5,37.7,17.39,39.76,20.35666667,36,18.7,35.29,17.63333333,45.23,1.245,78.95,18,32.43333333,19.6,40.03,17.39,37.16333333,757.05,98.66666667,2.166666667,41,41.4326605,41.4326605
A8163,30,10,19.5,37.66333333,17.39,39.62666667,20.29,36,18.7,35.4,17.6,45.09,1.766666667,79,17.89,32.4,19.56666667,39.9,17.39,37.09,757.1,98.33333333,2.333333333,45,33.93583423,33.93583423
A8164,30,0,19.5,37.59,17.35666667,39.59,20.29,35.96666667,18.7,35.46666667,17.6,45.09,2.1,79.06,17.89,32.4,19.5,39.82666667,17.39,37,757.15,98,2.5,49,26.36647258,26.36647258
A8165,20,0,19.5,37.59,17.29,39.72333333,20.29,35.82666667,18.66666667,35.5,17.6,45.09,2.433333333,79.26,17.89,32.4,19.5,39.7,17.39,37,757.2,97.66666667,2.666666667,53,40.94119286,40.94119286
A8166,30,0,19.5,37.59,17.32333333,39.96333333,20.2,35.79,18.6,35.5,17.6,45,2.5,79.46666667,17.89,32.4,19.46333333,39.56,17.39,36.96666667,757.25,97.33333333,2.833333333,57,47.73942983,47.73942983
A8167,60,0,19.39,37.53,17.46333333,40.09,20.2,35.79,18.6,35.62666667,17.6,45,2.56,79.53,17.89,32.4,19.39,39.5,17.39,36.9,757.3,97,3,61,10.50322639,10.50322639
A8168,50,0,19.39,37.59,17.63333333,40.02666667,20.2,35.82666667,18.675,35.7675,17.6,45,2.56,79.59,17.89,32.4,19.46333333,39.46666667,17.39,36.76,757.3,95.5,2.833333333,54.33333333,2.03024873,2.03024873
A8169,50,0,19.445,37.545,17.82666667,39.63333333,20.2,35.82666667,18.7,35.79,17.6,45,2.963333333,79.72666667,17.89,32.43333333,19.39,39.32666667,17.39,36.7,757.3,94,2.666666667,47.66666667,29.22991669,29.22991669
A8170,40,0,19.5,37.5,18.16333333,39.1,20.2,35.79,18.73,35.79,17.5,44.9,3.223333333,79.8,17.89,32.5,19.39,39.26,17.5,36.7,757.3,92.5,2.5,41,5.588629819,5.588629819
A8171,50,0,19.42666667,37.22666667,18.56333333,38.02666667,20.13333333,35.65666667,18.79,35.79,17.5,44.82666667,3.626666667,79.83333333,17.89,32.53,19.39,39.2,17.5,36.76,757.3,91,2.333333333,34.33333333,6.564086338,6.564086338
A8172,40,0,19.39,36.82666667,18.56666667,36.63333333,20,35.26666667,18.79,35.7,17.5,44.79,3.833333333,79.96666667,17.89,32.59,19.39,39.23,17.5,36.9,757.3,89.5,2.166666667,27.66666667,35.81975008,35.81975008
A8173,40,0,19.39,36.9,18.5,36.5,20,35.4,18.85666667,35.76,17.5,44.79,4.356666667,80,17.89,32.73,19.39,39.29,17.5,36.96666667,757.3,88,2,21,31.4798801,31.4798801
A8174,50,0,19.39,37.03,18.63333333,36.62666667,20,35.5,18.89,35.82666667,17.5,44.66333333,5.096666667,80.06,17.96333333,32.79,19.39,39.32666667,17.6,37.045,757.3,86.5,2.166666667,24.16666667,46.50463293,46.50463293
A8175,70,0,19.46333333,39.89,18.7,36.7,20.06666667,35.63333333,18.96333333,35.9,17.5,44.53,6.066666667,80.03,18.03333333,32.82666667,19.39,39.4,17.6,37.26666667,757.3,85,2.333333333,27.33333333,23.44973643,23.44973643
A8176,60,0,19.6,39.53333333,18.76,37.06666667,20.1,35.73,19,36,17.5,44.5,6.4,80.42333333,18.1,32.9,19.39,39.29,17.6,37.4,757.3,83.5,2.5,30.5,15.28666995,15.28666995
A8177,40,0,19.6,39,18.625,37.32,20.1,35.8975,19,35.93333333,17.5,44.5,6.3,80.86666667,18.03333333,32.76666667,19.39,39.29,17.6,37.36333333,757.3,82,2.666666667,33.66666667,41.1002715,41.1002715
A8178,40,0,19.5,38.79,18.6,37.56,20.1,36.06,19,35.79,17.5,44.545,6.366666667,81.06,18.03333333,32.7,19.39,39.29,17.6,37.23,757.3,80.5,2.833333333,36.83333333,27.37838693,27.37838693
A8179,80,0,19.56666667,38.73,18.6,37.66333333,20.1,36.12666667,19,35.86333333,17.5,44.59,6.845,81.245,18.1,32.62666667,19.39,39.15666667,17.6,37.12666667,757.3,79,3,40,11.33960751,11.33960751
A8180,390,0,19.6,38.56,18.66666667,37.59,20.1,36.2,19,35.9,17.5,44.59,7.133333333,81.53,18.2,32.36333333,19.5,38.96666667,17.66666667,37.46,757.3,77.66666667,3,40,5.449024017,5.449024017
A8181,180,0,19.66666667,38.56,18.79,37.4,20.1,36.2,19.06666667,35.9,17.5,44.56,7.666666667,81.59,18.26,32.15666667,19.56666667,38.82666667,17.66666667,37.76,757.3,76.33333333,3,40,40.17452423,40.17452423
A8182,50,0,19.7,38.56,18.79,37.32666667,20.1,36.2,19.1,35.9,17.5,44.56,8.13,81.9,18.29,31.96333333,19.53333333,38.63333333,17.66666667,37.7,757.3,75,3,40,42.60750605,42.60750605
A8183,70,0,19.7,38.43333333,18.79,37.26,20.1,36.2,19.1,35.82666667,17.5,44.59,8.263333333,82.02666667,18.29,31.82333333,19.6,38.43333333,17.7,37.82666667,757.3,73.66666667,3,40,17.010835,17.010835
A8184,70,0,19.7,38.26,18.85666667,37.2,20.16666667,36.26,19.1,35.7,17.5,44.59,8.6,82.19,18.39,31.66666667,19.55,38.245,17.7,37.82666667,757.3,72.33333333,3,40,6.313732103,6.313732103
A8185,220,0,19.76,38.12666667,18.92666667,37.02666667,20.2,36.29,19.1,35.7,17.5,44.5,8.933333333,82.52333333,18.46333333,31.53333333,19.63333333,38.09,17.7,37.73,757.3,71,3,40,24.38489967,24.38489967
A8186,310,0,19.79,38.19333333,19,36.82666667,20.2,36.29,19.1,35.645,17.69333333,57.83333333,9.1,82.76,18.5,31.32666667,19.7,37.96333333,17.7,37.93,757.2833333,69.66666667,3.166666667,40,42.85354716,42.85354716
A8187,80,0,19.79,38.6,19,36.79,20.23,36.43333333,19.1,35.56,18.49666667,72.66,9.36,82.96666667,18.56666667,31.13333333,19.7,37.76,17.7,38.03,757.2666667,68.33333333,3.333333333,40,31.89609174,31.89609174
A8188,60,10,19.79,38.995,19,36.86333333,20.29,36.56,19.1,35.36,18.16333333,72.72666667,8.963333333,81.7,18.6,30.85666667,19.7,37.7,17.7,37.96333333,757.25,67,3.5,40,16.24476433,16.24476433
A8189,50,0,19.89,39.32666667,19,37.03,20.29,36.62666667,19.1,35.2,18.06666667,71.69666667,8.83,81.89333333,18.6,30.73,19.7,37.56,17.7,38.26666667,757.2333333,65.66666667,3.666666667,40,45.43518526,45.43518526
A8190,60,0,19.89,39.52666667,19,37.16333333,20.29,36.76,19.1,35.12666667,18,70.29666667,9.1,82.6,18.63333333,30.6,19.76,37.36,17.7,38.46666667,757.2166667,64.33333333,3.833333333,40,8.812875557,8.812875557
A8191,60,0,19.92666667,39.7,19,37.5,20.29,36.82666667,19.2,35.09,17.96333333,68.33333333,9.433333333,82.93333333,18.76,30.46,19.82333333,37.16333333,17.79,38.89,757.2,63,4,40,17.2786416,17.2786416
A8192,50,0,20,39.7,19,37.83333333,20.29,36.9,19.2,35.03,17.89,66.59333333,9.563333333,82.66666667,18.89,30.16666667,19.89,37.03,17.79,39.16333333,757.1666667,63.33333333,3.833333333,40,32.90323348,32.90323348
A8193,50,0,20,39.89,19,38.09,20.39,37.03,19.2,34.96666667,17.85666667,64.75666667,9.69,82.26666667,18.89,29.96,20,36.83333333,17.79,39.45,757.1333333,63.66666667,3.666666667,40,38.10763975,38.10763975
A8194,40,0,20,40.09,19.06666667,38.22333333,20.39,37.09,19.2,34.9,17.79,63.49666667,9.663333333,79.96333333,19,29.85666667,20,36.7,17.79,39.53,757.1,64,3.5,40,13.65614573,13.65614573
A8195,30,0,20.1,40.32666667,19.1,38.32666667,20.39,37.09,19.2,34.86333333,17.79,61.32666667,9.39,78.69666667,19.025,29.7225,20.1,36.66333333,17.79,39.66333333,757.0666667,64.33333333,3.333333333,40,3.308741294,3.308741294
A8196,20,10,20.1,40.4,19.075,38.45,20.39,37.1725,19.2,34.79,17.79,59.73333333,9.69,80.76,19.1,29.63333333,20.1,36.53,17.79,39.7,757.0333333,64.66666667,3.166666667,40,18.11661891,18.11661891
A8197,20,0,20.1,40.36333333,19.06666667,38.46666667,20.32333333,37.26,19.2,34.66333333,17.745,58.245,9.74,79.9975,19.1,29.6,20.1,36.46666667,17.79,39.76,757,65,3,40,8.091509505,8.091509505
A8198,40,0,20.1,40.29,19,38.29,20.29,37.29,19.2,34.53,17.7,56.99666667,9.89,80.82333333,19.1,29.53333333,20.1,36.4,17.79,39.79,757,64.66666667,3.166666667,40,2.39327742,2.39327742
A8199,50,0,20.1,40.2,19,38.29,20.29,37.4,19.16666667,34.43,17.7,56.09,9.4,76.4,19,29.34,20.06666667,36.33333333,17.79,39.79,757,64.33333333,3.333333333,40,24.56561922,24.56561922
A8200,50,0,20.1,40.2,18.96333333,38.2,20.29,37.4,19.1,34.23,17.7,55.42333333,9.166666667,72.72666667,19,29.23,20,36.2,17.73,39.79,757,64,3.5,40,17.10544424,17.10544424
A8201,60,0,20.06666667,39.96666667,18.89,38.12666667,20.29,37.46666667,19.1,34.16333333,17.7,54.83,9.13,76.7,18.89,29.16666667,20,36.16333333,17.79,39.79,757,63.66666667,3.666666667,40,32.92390122,32.92390122
A8202,40,0,20,39.82666667,18.89,38,20.29,37.5,19.1,34.03,17.7,54.06333333,9.19,76.89333333,18.89,29.1,20,36.09,17.79,39.7,757,63.33333333,3.833333333,40,2.082471619,2.082471619
A8203,40,0,20,39.7,18.82333333,38,20.29,37.5,19,33.96666667,17.7,53.53,9.256666667,78.96666667,18.89,29.16666667,19.96333333,36.06,17.79,39.7,757,63,4,40,33.24836942,33.24836942
A8204,50,0,20,39.62666667,18.79,38,20.29,37.43333333,19,33.9,17.7,52.9,9.256666667,76.3,18.82333333,29.03333333,19.89,36,17.79,39.59,756.95,62.16666667,3.833333333,40,46.96428821,46.96428821
A8205,40,10,20,39.56,18.73,37.93333333,20.29,37.5,19,33.845,17.7,52.42666667,9.263333333,76.39666667,18.79,28.96333333,19.89,35.93333333,17.79,39.53,756.9,61.33333333,3.666666667,40,6.770612148,6.770612148
A8206,50,0,20,39.43333333,18.66666667,37.86333333,20.26,37.36333333,19,33.7,17.63333333,51.79666667,9.323333333,76.39666667,18.79,28.82333333,19.89,35.79,17.79,39.4,756.85,60.5,3.5,40,44.1669148,44.1669148
A8207,50,0,20,39.45,18.66666667,37.79,20.2,37.29,19,33.62666667,17.7,51.46333333,9.323333333,75.1,18.79,28.76,19.89,35.73,17.73,39.4,756.8,59.66666667,3.333333333,40,18.49063071,18.49063071
A8208,60,0,20,39.36333333,18.6,37.66333333,20.29,37.36333333,18.92666667,33.56,17.7,50.99,9.063333333,73.36666667,18.79,28.63333333,19.89,35.59,17.76,39.32666667,756.75,58.83333333,3.166666667,40,28.77874596,28.77874596
